State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,N,P,K,PH,TEM,,,,
Gujarat,SABAR KANTHA,1998,Kharif     ,Moth,100,,21.24485828,23.40045843,16.61976742,23.99535974,22.62204744,,,,
Gujarat,SABAR KANTHA,1999,Kharif     ,Moth,100,0,21.83030561,16.36656549,15.5795419,27.78059708,19.53938811,,,,
Gujarat,SABAR KANTHA,2000,Kharif     ,Moth,100,,22.82813161,26.04645286,20.71053155,22.08476325,20.8186006,,,,
Gujarat,SABAR KANTHA,2001,Kharif     ,Moth,2600,900,23.26290964,20.24904274,24.45309278,20.00662205,18.53043752,,,,
Gujarat,SABAR KANTHA,2002,Kharif     ,Moth,100,,18.97467654,17.71240346,22.31081305,18.64417047,19.45307275,,,,
Gujarat,SABAR KANTHA,2003,Kharif     ,Moth,200,100,26.22818132,22.59040093,13.44087405,22.08547836,17.73036912,,,,
Gujarat,SABAR KANTHA,2004,Kharif     ,Moth,300,100,14.88172763,24.36532195,17.2745884,16.39695412,21.4527134,,,,
Gujarat,SABAR KANTHA,2005,Kharif     ,Moth,300,200,22.41088537,17.78416916,21.44599327,17.82815418,20.52721744,,,,
Gujarat,SABAR KANTHA,2006,Kharif     ,Moth,300,100,18.47840675,24.23150781,21.80432086,18.8184985,25.67016054,,,,
Gujarat,SABAR KANTHA,2007,Kharif     ,Moth,400,200,21.69217606,12.20898108,17.6574391,19.89144345,20.52565861,,,,
Gujarat,SABAR KANTHA,2008,Kharif     ,Moth,400,100,14.91137107,20.08545327,13.14513161,22.73424803,24.94235663,,,,
Gujarat,SABAR KANTHA,2009,Kharif     ,Moth,300,100,25.74829953,20.84504748,18.84706785,18.93085525,20.29854537,,,,
Gujarat,SABAR KANTHA,2011,Kharif     ,Moth,100,100,17.73721259,21.44493241,19.7535637,16.35389341,21.24045002,,,,
Gujarat,SABAR KANTHA,2012,Kharif     ,Moth,100,100,23.06711775,18.56538982,20.53001684,16.78825612,23.2508478,,,,
Gujarat,SURAT,1998,Kharif     ,Moth,100,,21.89911418,27.90342137,19.72720538,21.89635863,23.21711595,,,,
Gujarat,SURAT,2000,Kharif     ,Moth,400,,23.63497308,18.64056178,14.0274374,20.01469427,19.67975438,,,,
Gujarat,SURAT,2001,Kharif     ,Moth,100,,19.79419977,19.59984997,19.56016924,22.34160269,18.04294601,,,,
Gujarat,SURAT,2002,Kharif     ,Moth,100,100,11.92997055,15.49041964,22.01896837,17.22631296,16.54402182,,,,
Gujarat,SURAT,2003,Kharif     ,Moth,600,300,18.22420061,17.65594723,18.61615022,24.75439866,24.12736082,,,,
Gujarat,SURAT,2008,Kharif     ,Moth,700,100,16.47330741,22.0282095,24.05790064,20.01019626,22.3999767,,,,
Gujarat,SURAT,2009,Kharif     ,Moth,400,100,17.97722675,23.14325703,24.1892015,22.95415987,18.61121125,,,,
Gujarat,SURAT,2010,Kharif     ,Moth,400,200,18.87884704,22.04044763,17.80565705,24.41821944,22.4707416,,,,
Gujarat,SURAT,2012,Kharif     ,Moth,100,100,19.46804776,19.83427191,15.21288487,15.31762172,17.83205042,,,,
Gujarat,SURENDRANAGAR,1997,Kharif     ,Moth,6200,3100,20.706773,24.20460115,19.5389498,21.2102178,22.24430324,,,,
Gujarat,SURENDRANAGAR,1998,Kharif     ,Moth,5400,2300,15.44900931,25.37451701,18.62389822,24.21866068,16.47356735,,,,
Gujarat,SURENDRANAGAR,1999,Kharif     ,Moth,4000,500,25.63950725,17.89563155,26.33469555,21.07432289,20.85869308,,,,
Gujarat,SURENDRANAGAR,2000,Kharif     ,Moth,4700,600,17.80417109,17.93554195,14.00886201,17.89991803,21.7229701,,,,
Gujarat,SURENDRANAGAR,2001,Kharif     ,Moth,4700,2700,16.12877655,20.08198407,19.16487731,22.6389658,14.7342408,,,,
Gujarat,SURENDRANAGAR,2002,Kharif     ,Moth,4700,1300,21.89389122,17.10097056,22.36627278,26.96557029,22.25324474,,,,
Gujarat,SURENDRANAGAR,2003,Kharif     ,Moth,4000,2000,21.82898985,18.78826262,18.60767983,16.0453537,19.16971704,,,,
Gujarat,SURENDRANAGAR,2004,Kharif     ,Moth,5500,2400,18.9633574,19.07272491,21.58778426,23.29261027,19.5179268,,,,
Gujarat,SURENDRANAGAR,2005,Kharif     ,Moth,5100,1900,16.07525901,20.69093962,24.80340852,21.87012214,20.38656001,,,,
Gujarat,SURENDRANAGAR,2006,Kharif     ,Moth,4800,2200,21.48006178,17.58607399,22.9415698,15.43955682,16.86870355,,,,
Gujarat,SURENDRANAGAR,2007,Kharif     ,Moth,4100,2500,19.27969722,18.26927492,21.88635507,20.21731272,21.65542764,,,,
Gujarat,SURENDRANAGAR,2008,Kharif     ,Moth,2100,1300,23.42695556,20.74412119,19.06440094,21.08924815,20.42077778,,,,
Gujarat,SURENDRANAGAR,2009,Kharif     ,Moth,1100,300,24.94752584,18.92876848,22.5035986,18.95457122,17.5179915,,,,
Gujarat,SURENDRANAGAR,2010,Kharif     ,Moth,2400,900,23.55147291,20.23267123,13.68193581,19.50270809,26.48939048,,,,
Gujarat,SURENDRANAGAR,2011,Kharif     ,Moth,2200,1300,19.37892241,21.33291652,11.56173529,25.45851025,25.23443789,,,,
Gujarat,SURENDRANAGAR,2012,Kharif     ,Moth,700,200,17.39750581,23.72132808,17.96903553,19.83774212,26.33724445,,,,
Gujarat,VADODARA,1997,Kharif     ,Moth,700,400,21.8622428,20.88292807,18.2806041,20.78824856,20.65935546,,,,
Gujarat,VADODARA,1998,Kharif     ,Moth,1200,800,23.48940461,23.29734601,13.15717905,22.13513202,19.07958751,,,,
Gujarat,VADODARA,1999,Kharif     ,Moth,500,200,24.2224008,19.74005852,17.63527491,19.41482016,15.23293483,,,,
Gujarat,VADODARA,2000,Kharif     ,Moth,400,,19.46723383,21.25136784,18.85032599,21.5925941,17.34855644,,,,
Gujarat,VADODARA,2001,Kharif     ,Moth,400,100,19.85271312,21.04891666,19.99167424,21.28384645,21.69532529,,,,
Gujarat,VADODARA,2002,Kharif     ,Moth,500,300,25.17774548,22.38227232,20.99585981,20.96853102,21.4420136,,,,
Gujarat,VADODARA,2003,Kharif     ,Moth,300,200,19.4093835,15.90919453,18.20699813,19.57401961,19.09467764,,,,
Gujarat,VADODARA,2004,Kharif     ,Moth,300,100,22.36139291,22.42480793,13.8252139,22.41033649,20.9324558,,,,
Gujarat,VADODARA,2005,Kharif     ,Moth,400,200,15.93577854,20.39525157,23.55228826,23.33031889,19.19053579,,,,
Gujarat,VADODARA,2006,Kharif     ,Moth,300,100,18.78089369,21.49639728,18.91606514,13.17820614,25.06359402,,,,
Gujarat,VADODARA,2008,Kharif     ,Moth,1200,300,18.79860038,18.56173686,20.08010451,15.82775438,15.27774025,,,,
Gujarat,VADODARA,2009,Kharif     ,Moth,500,200,27.47667271,17.37008604,19.62832837,18.73669542,18.74401086,,,,
Gujarat,VADODARA,2010,Kharif     ,Moth,400,200,17.88792812,19.84258684,21.92670285,16.016123,24.64380872,,,,
Gujarat,VADODARA,2011,Kharif     ,Moth,200,100,21.16040577,18.23506262,29.44867735,27.07818924,19.70874954,,,,
Gujarat,VADODARA,2012,Kharif     ,Moth,300,100,21.23536986,20.56971037,19.25126924,18.00883632,21.2832788,,,,
Gujarat,VALSAD,2007,Kharif     ,Moth,900,500,20.67587206,23.27239318,21.19638785,22.21175997,14.54562221,,,,
Gujarat,VALSAD,2010,Kharif     ,Moth,100,100,27.31843171,19.88822508,18.91709002,23.46758703,15.75221888,,,,
Gujarat,AHMADABAD,1998,Whole Year ,Onion,200,6700,173.9187168,11.15357859,91.06941929,6.07764991,11.90047778,,,,
Gujarat,AHMADABAD,2001,Whole Year ,Onion,100,3900,174.7204311,16.11027776,99.85064798,4.840869276,17.93284737,,,,
Gujarat,AHMADABAD,2002,Whole Year ,Onion,100,2700,167.1810986,19.24630611,132.8982134,6.658926614,11.9356361,,,,
Gujarat,AHMADABAD,2007,Whole Year ,Onion,600,19100,152.056326,21.12274531,110.9805603,6.054385471,15.91448529,,,,
Gujarat,AHMADABAD,2010,Whole Year ,Onion,200,4100,175.6313645,21.62475938,114.5292948,6.061635446,13.55606785,,,,
Gujarat,AHMADABAD,2011,Rabi       ,Onion,100,2200,178.3979876,14.81164697,94.25478903,5.536810367,14.20248066,,,,
Gujarat,AMRELI,1997,Whole Year ,Onion,1700,59900,169.2863442,12.97943277,124.3392426,5.799665774,17.01594232,,,,
Gujarat,AMRELI,1998,Whole Year ,Onion,2600,76000,156.3351201,19.75574035,121.8432441,6.276842561,16.18914613,,,,
Gujarat,AMRELI,1999,Whole Year ,Onion,600,13100,174.6988209,17.45253043,128.8913557,5.496620606,13.40012019,,,,
Gujarat,AMRELI,2000,Whole Year ,Onion,100,2100,146.7294651,11.66735066,116.1703374,5.660366516,15.09477237,,,,
Gujarat,AMRELI,2001,Whole Year ,Onion,800,22100,166.1233858,22.86971789,99.57136014,5.8760097,15.95588966,,,,
Gujarat,AMRELI,2002,Whole Year ,Onion,800,22800,177.7751291,14.47066675,124.9764197,6.084233246,16.21016385,,,,
Gujarat,AMRELI,2003,Whole Year ,Onion,1900,62800,160.5716245,13.85463998,131.3910575,6.255943516,14.99417873,,,,
Gujarat,AMRELI,2004,Whole Year ,Onion,2800,82500,203.6124459,21.49998246,92.25400997,6.42002062,15.61989388,,,,
Gujarat,AMRELI,2005,Whole Year ,Onion,2000,58900,161.8001304,23.76039507,122.8521479,5.717940655,20.00825209,,,,
Gujarat,AMRELI,2006,Whole Year ,Onion,1000,22400,166.5837113,19.92203927,101.3363335,5.775388857,16.180292,,,,
Gujarat,AMRELI,2007,Whole Year ,Onion,7100,211700,165.2306392,16.26470256,89.17264323,6.42204136,15.69969658,,,,
Gujarat,AMRELI,2008,Rabi       ,Onion,4200,115100,132.6759723,30.17775416,131.4607525,4.967903744,14.98050983,,,,
Gujarat,AMRELI,2009,Rabi       ,Onion,1900,52100,143.8287192,16.3162354,135.4404098,5.825144955,13.94428063,,,,
Gujarat,AMRELI,2010,Whole Year ,Onion,5900,161600,156.8830546,16.90373287,130.8607224,5.873240976,15.2300637,,,,
Gujarat,AMRELI,2011,Rabi       ,Onion,4200,123400,150.2291916,16.66308218,119.2699876,5.94733313,15.98869258,,,,
Gujarat,AMRELI,2012,Rabi       ,Onion,900,21000,184.2654809,19.06712039,108.271054,7.094514583,13.9712025,,,,
Gujarat,ANAND,2003,Whole Year ,Onion,100,3400,173.7816295,16.29330922,124.3406273,5.769422839,13.70447595,,,,
Gujarat,ANAND,2004,Whole Year ,Onion,200,4700,169.2841702,16.74827149,102.222693,5.690223414,15.14405107,,,,
Gujarat,ANAND,2005,Whole Year ,Onion,200,4900,141.9754705,22.347309,98.63188319,5.105229458,13.15284221,,,,
Gujarat,ANAND,2006,Whole Year ,Onion,300,5400,178.1742752,16.09680687,123.1429408,5.320210867,16.28105844,,,,
Gujarat,ANAND,2007,Whole Year ,Onion,200,6800,159.5877583,20.83213165,146.7409322,5.394633689,13.48979751,,,,
Gujarat,ANAND,2008,Rabi       ,Onion,200,5200,167.8724282,23.00429995,138.4848919,6.630514744,14.05985702,,,,
Gujarat,ANAND,2009,Rabi       ,Onion,300,8800,175.4943132,17.70836038,113.185018,6.224397606,14.52588,,,,
Gujarat,ANAND,2010,Whole Year ,Onion,200,4600,191.2052374,13.51808427,94.94640552,6.431178226,13.43767999,,,,
Gujarat,ANAND,2011,Rabi       ,Onion,600,17500,160.5757304,16.96803649,110.5091389,5.935346121,16.08379848,,,,
Gujarat,ANAND,2012,Rabi       ,Onion,400,10500,161.5834923,15.18113311,117.9017964,6.059595085,16.93804088,,,,
Gujarat,BANAS KANTHA,1997,Whole Year ,Onion,100,2000,195.713343,16.77553166,116.9505253,6.04783998,16.9991585,,,,
Gujarat,BANAS KANTHA,1998,Whole Year ,Onion,100,2400,194.7145187,22.12767407,113.2684294,5.411616547,18.84824564,,,,
Gujarat,BANAS KANTHA,1999,Whole Year ,Onion,100,3400,164.7316219,23.28946316,135.8158323,6.101911685,14.88970944,,,,
Gujarat,BANAS KANTHA,2000,Whole Year ,Onion,300,5600,169.8961693,19.37218846,91.11546365,5.899880335,15.89388996,,,,
Gujarat,BANAS KANTHA,2001,Whole Year ,Onion,300,8800,183.4708418,22.25040233,104.2364504,5.616185546,16.42613576,,,,
Gujarat,BANAS KANTHA,2002,Whole Year ,Onion,200,5000,159.3867082,24.85609761,110.6909492,5.560581289,14.17636926,,,,
Gujarat,BANAS KANTHA,2004,Whole Year ,Onion,100,3900,195.5024484,22.55126878,118.1044984,5.711680007,13.00957028,,,,
Gujarat,BANAS KANTHA,2006,Whole Year ,Onion,100,1800,183.7774695,21.18496676,92.99721815,6.045598113,14.8928527,,,,
Gujarat,BANAS KANTHA,2007,Whole Year ,Onion,200,5000,168.4513518,18.40164261,120.7040325,6.480643276,17.1645063,,,,
Gujarat,BANAS KANTHA,2008,Rabi       ,Onion,200,5600,180.44771,16.95845508,127.3863822,5.716641186,12.24910635,,,,
Gujarat,BANAS KANTHA,2009,Rabi       ,Onion,300,8000,199.8581987,24.03924346,108.4361,7.075939867,13.5545487,,,,
Gujarat,BANAS KANTHA,2011,Rabi       ,Onion,100,700,171.4107843,19.71590624,134.2563182,6.394644436,13.84883931,,,,
Gujarat,BHARUCH,1998,Whole Year ,Onion,100,2600,156.1295085,15.31111717,134.4260571,5.99185641,18.02560863,,,,
Gujarat,BHARUCH,1999,Whole Year ,Onion,100,1800,173.9735204,21.43084358,103.5597241,5.142092522,11.79336157,,,,
Gujarat,BHARUCH,2000,Whole Year ,Onion,100,1300,170.7018214,20.3802867,138.5664019,5.869066401,18.43327376,,,,
Gujarat,BHARUCH,2002,Whole Year ,Onion,100,2100,156.1597086,18.39254807,111.9148854,5.864340517,15.52973621,,,,
Gujarat,BHARUCH,2012,Rabi       ,Onion,100,1200,179.5781364,22.74616938,108.4682739,5.895737688,13.12645191,,,,
Gujarat,BHAVNAGAR,1997,Whole Year ,Onion,9200,210800,168.797975,21.83779213,138.2984704,5.828883413,15.43320255,,,,
Gujarat,BHAVNAGAR,1998,Whole Year ,Onion,25100,573400,158.2808912,23.70129856,105.3567872,6.257962397,17.95037432,,,,
Gujarat,BHAVNAGAR,1999,Whole Year ,Onion,10300,218100,188.3678594,21.15196373,86.08960442,5.453726479,14.24759134,,,,
Gujarat,BHAVNAGAR,2000,Whole Year ,Onion,2100,34800,176.4033249,24.36348219,124.3028688,5.414424353,14.08765636,,,,
Gujarat,BHAVNAGAR,2001,Whole Year ,Onion,13600,322900,179.5124672,17.48922826,123.9284785,5.769083526,14.92549969,,,,
Gujarat,BHAVNAGAR,2002,Whole Year ,Onion,18600,534700,169.6579113,17.49453703,128.8154817,5.226818364,18.35400014,,,,
Gujarat,BHAVNAGAR,2003,Whole Year ,Onion,30800,880400,157.6385231,22.808644,106.8320444,6.101758699,14.49465719,,,,
Gujarat,BHAVNAGAR,2004,Whole Year ,Onion,23200,603900,171.8490782,10.37784906,109.3056882,5.424524261,17.27278305,,,,
Gujarat,BHAVNAGAR,2005,Whole Year ,Onion,47900,1304400,180.5563627,27.47805583,83.21955448,6.081566553,13.35138402,,,,
Gujarat,BHAVNAGAR,2006,Whole Year ,Onion,20800,502200,151.9806707,14.45776641,145.5389177,6.57006936,14.95065008,,,,
Gujarat,BHAVNAGAR,2007,Whole Year ,Onion,35700,1188700,168.4825798,18.00794924,118.1495785,6.123938616,14.64570662,,,,
Gujarat,BHAVNAGAR,2008,Rabi       ,Onion,32300,922700,154.1322578,20.89620945,109.0543224,5.944954251,17.38518422,,,,
Gujarat,BHAVNAGAR,2009,Rabi       ,Onion,16900,463500,205.5638174,18.71231094,123.6022534,6.321947521,16.71403024,,,,
Gujarat,BHAVNAGAR,2010,Whole Year ,Onion,36100,982300,167.2470944,18.66971158,89.74719535,6.359218516,18.01006917,,,,
Gujarat,BHAVNAGAR,2011,Rabi       ,Onion,21000,630200,178.6372869,25.52916303,116.8551217,6.959114116,12.50619998,,,,
Gujarat,BHAVNAGAR,2011,Summer     ,Onion,6100,174700,187.6543942,15.31308691,124.508273,5.743066387,18.47749539,,,,
Gujarat,BHAVNAGAR,2012,Rabi       ,Onion,4500,120800,161.1246744,22.37299758,84.67443887,7.122707163,14.80586457,,,,
Gujarat,BHAVNAGAR,2012,Summer     ,Onion,1500,41200,147.7103484,24.23227493,115.7336069,6.225209062,11.54116048,,,,
Gujarat,DANG,1997,Whole Year ,Onion,100,2600,194.5290536,25.60846426,125.4999292,7.094887463,14.56269954,,,,
Gujarat,DANG,1998,Whole Year ,Onion,100,2200,157.5375034,17.97208669,96.23864647,6.262528484,18.57441536,,,,
Gujarat,DANG,1999,Whole Year ,Onion,100,1600,176.1076824,24.30818036,100.222644,4.824235538,18.0288409,,,,
Gujarat,DANG,2006,Whole Year ,Onion,300,7000,168.9912742,27.86849438,117.6356042,5.590251543,11.7691384,,,,
Gujarat,DANG,2007,Whole Year ,Onion,400,12100,160.288807,11.98403972,101.5155951,6.176230169,13.2697785,,,,
Gujarat,DANG,2008,Rabi       ,Onion,500,13100,163.3581819,21.85407886,117.150105,7.087685134,15.30254446,,,,
Gujarat,DANG,2009,Rabi       ,Onion,500,14200,178.8530899,13.6781963,119.713215,6.819404412,15.44343811,,,,
Gujarat,DANG,2010,Whole Year ,Onion,600,17000,172.421462,21.84370124,129.6783864,5.814991371,12.96113135,,,,
Gujarat,DANG,2011,Rabi       ,Onion,600,18200,162.6979821,14.76389926,110.8355452,5.868229517,15.44408013,,,,
Gujarat,DANG,2012,Rabi       ,Onion,300,8600,170.4348559,25.59233439,115.4524445,6.65094349,17.23900613,,,,
Gujarat,DOHAD,2003,Whole Year ,Onion,600,18400,171.2021196,21.81740382,110.2844737,6.317632907,14.94778201,,,,
Gujarat,DOHAD,2004,Whole Year ,Onion,700,19400,178.2035446,22.9869658,91.97945143,6.017569161,10.2257283,,,,
Gujarat,DOHAD,2005,Whole Year ,Onion,700,19900,164.1126729,26.4600056,118.8415294,5.623743821,16.01122743,,,,
Gujarat,DOHAD,2006,Whole Year ,Onion,600,13600,174.9028988,21.58409727,105.5621522,5.377585716,15.72496492,,,,
Gujarat,DOHAD,2007,Whole Year ,Onion,1900,56000,191.2636764,17.61646065,105.2873499,6.457123957,16.78002985,,,,
Gujarat,DOHAD,2008,Rabi       ,Onion,400,11700,166.1756574,23.22402421,120.2188418,5.805846597,16.39397888,,,,
Gujarat,DOHAD,2009,Rabi       ,Onion,800,20200,168.0017283,25.31489907,102.8353757,6.159989513,16.53290945,,,,
Gujarat,DOHAD,2010,Whole Year ,Onion,600,17300,167.2220999,27.75904186,111.2252067,6.077101669,14.13997252,,,,
Gujarat,DOHAD,2011,Rabi       ,Onion,1600,48400,152.3018653,21.87992015,110.948784,5.944288727,17.65325193,,,,
Gujarat,DOHAD,2012,Rabi       ,Onion,1700,42000,196.6771757,22.81634496,108.5074078,5.515102942,13.88144009,,,,
Gujarat,GANDHINAGAR,2006,Whole Year ,Onion,100,1200,166.4502061,15.63240779,100.1960725,5.26117697,15.48634625,,,,
Gujarat,GANDHINAGAR,2008,Rabi       ,Onion,100,1400,177.0862315,26.65663736,129.1249844,5.93272293,14.99307322,,,,
Gujarat,JAMNAGAR,1997,Whole Year ,Onion,1000,32200,147.0379927,22.50381703,121.5147807,5.974270874,17.31358566,,,,
Gujarat,JAMNAGAR,1998,Whole Year ,Onion,2700,92200,177.6263817,26.50566704,111.9639311,5.900404597,15.66434661,,,,
Gujarat,JAMNAGAR,1999,Whole Year ,Onion,500,10500,168.7100681,23.88773835,93.66393986,6.537004628,14.97979871,,,,
Gujarat,JAMNAGAR,2000,Whole Year ,Onion,400,9000,187.720396,16.72452979,111.9238447,5.663252348,15.86675509,,,,
Gujarat,JAMNAGAR,2001,Whole Year ,Onion,1000,29900,160.5343872,12.13166144,140.6158357,5.843874171,17.97511025,,,,
Gujarat,JAMNAGAR,2002,Whole Year ,Onion,400,11600,146.7225863,21.52538473,108.9452809,6.331112513,10.62352664,,,,
Gujarat,JAMNAGAR,2003,Whole Year ,Onion,4600,151600,173.1618326,24.92481798,110.265483,5.939958946,13.21889983,,,,
Gujarat,JAMNAGAR,2004,Whole Year ,Onion,1900,56900,158.1390033,17.54125186,75.68355125,5.58126973,13.86173494,,,,
Gujarat,JAMNAGAR,2005,Whole Year ,Onion,3800,105800,159.6638106,10.20846784,119.087987,5.412479313,12.41902187,,,,
Gujarat,JAMNAGAR,2006,Whole Year ,Onion,3400,74800,170.7922838,18.11777136,105.1323724,6.064719339,15.92261326,,,,
Gujarat,JAMNAGAR,2007,Whole Year ,Onion,3400,70000,164.2037261,21.85310377,111.2958099,5.896231151,16.55808746,,,,
Gujarat,JAMNAGAR,2008,Rabi       ,Onion,3200,61500,175.047503,20.96248526,107.5580574,5.700381811,15.95017483,,,,
Gujarat,JAMNAGAR,2009,Rabi       ,Onion,2700,68100,165.4931247,21.10914744,114.9264398,5.996736534,14.45026022,,,,
Gujarat,JAMNAGAR,2010,Whole Year ,Onion,4300,114000,141.2462069,23.09756377,108.650566,7.490560778,13.79366156,,,,
Gujarat,JAMNAGAR,2011,Rabi       ,Onion,5100,127100,160.9860933,22.00148572,111.8099829,5.889598664,14.79020796,,,,
Gujarat,JAMNAGAR,2011,Summer     ,Onion,300,8100,181.4934161,14.14377334,94.01425081,4.790164814,14.13026438,,,,
Gujarat,JAMNAGAR,2012,Rabi       ,Onion,500,12400,191.3410411,18.35944459,129.6192753,5.690553037,15.21228375,,,,
Gujarat,JUNAGADH,1997,Whole Year ,Onion,3500,115700,150.0005323,21.43717331,112.3638192,5.859000535,14.55001081,,,,
Gujarat,JUNAGADH,1998,Whole Year ,Onion,9800,310100,167.2669047,14.43397247,90.37484011,6.150998482,12.90830165,,,,
Gujarat,JUNAGADH,1999,Whole Year ,Onion,2200,58400,164.7585166,18.57314709,129.8889563,5.688226202,17.69547034,,,,
Gujarat,JUNAGADH,2000,Whole Year ,Onion,1300,35800,115.6349992,15.28888462,78.96596354,6.151382164,15.43379927,,,,
Gujarat,JUNAGADH,2001,Whole Year ,Onion,4300,127000,157.6193135,19.871064,135.0371798,6.299691572,13.73416038,,,,
Gujarat,JUNAGADH,2002,Whole Year ,Onion,1300,34400,188.1096068,19.93764492,95.86127069,5.659834956,15.65845739,,,,
Gujarat,JUNAGADH,2003,Whole Year ,Onion,3400,110800,158.6113874,16.33562991,105.5553979,5.504402411,9.968598292,,,,
Gujarat,JUNAGADH,2004,Whole Year ,Onion,5100,153200,173.2114263,15.96749432,108.6792078,5.575797145,12.85168938,,,,
Gujarat,JUNAGADH,2005,Whole Year ,Onion,6300,185500,170.5580001,18.91899607,143.4859224,6.426730287,11.22529967,,,,
Gujarat,JUNAGADH,2006,Whole Year ,Onion,5100,116400,156.513818,20.59409792,115.3124025,6.156692959,10.9962361,,,,
Gujarat,JUNAGADH,2007,Whole Year ,Onion,4000,118800,175.9229866,26.26473135,96.74112549,6.24691496,16.07738738,,,,
Gujarat,JUNAGADH,2008,Rabi       ,Onion,3200,86900,158.7826814,20.40938997,113.4290526,5.6402017,14.58133927,,,,
Gujarat,JUNAGADH,2009,Rabi       ,Onion,7400,198100,155.3859427,21.54775698,127.7844451,5.958162719,17.54379713,,,,
Gujarat,JUNAGADH,2010,Whole Year ,Onion,4600,131400,190.8222145,14.44857044,113.9515383,5.642445941,15.68052715,,,,
Gujarat,JUNAGADH,2011,Rabi       ,Onion,10200,300200,154.9879307,27.47156702,109.0711783,5.882024589,15.28106821,,,,
Gujarat,JUNAGADH,2011,Summer     ,Onion,900,23500,175.091367,23.6542455,137.5751607,6.35410463,14.02188938,,,,
Gujarat,JUNAGADH,2012,Rabi       ,Onion,2100,40100,160.4968325,19.90932867,101.5466939,6.359082103,16.4207311,,,,
Gujarat,JUNAGADH,2012,Summer     ,Onion,100,2600,154.4297088,24.97802499,108.6740053,5.384432512,13.49539821,,,,
Gujarat,KACHCHH,1997,Whole Year ,Onion,200,5900,175.7242936,16.883577,114.6638061,5.559619268,15.41386613,,,,
Gujarat,KACHCHH,1998,Whole Year ,Onion,500,14200,173.492269,17.92008675,102.2776638,5.281203768,13.12658076,,,,
Gujarat,KACHCHH,1999,Whole Year ,Onion,600,14000,179.3949644,20.20501911,113.8568701,5.238023356,14.2274129,,,,
Gujarat,KACHCHH,2000,Whole Year ,Onion,100,1300,157.9348956,27.53524214,101.0521037,4.963144818,14.73982224,,,,
Gujarat,KACHCHH,2001,Whole Year ,Onion,600,16700,171.9966282,19.52903906,120.8363871,5.757002724,11.75760835,,,,
Gujarat,KACHCHH,2002,Whole Year ,Onion,400,13000,163.0456803,18.06298301,106.8359582,7.232371977,15.77622536,,,,
Gujarat,KACHCHH,2003,Whole Year ,Onion,400,12400,162.2726486,25.08350928,110.7426768,6.490857209,18.7033893,,,,
Gujarat,KACHCHH,2004,Whole Year ,Onion,300,10400,167.5693672,19.91943599,133.1347569,6.670894926,15.30322695,,,,
Gujarat,KACHCHH,2005,Whole Year ,Onion,800,23100,180.9912677,21.56663622,143.227721,5.583354987,13.63839412,,,,
Gujarat,KACHCHH,2006,Whole Year ,Onion,1000,22700,157.3121452,20.5615197,121.0670434,5.028256134,16.7213563,,,,
Gujarat,KACHCHH,2007,Whole Year ,Onion,1000,30500,146.6484279,19.47789569,126.5955481,5.928919523,15.92542813,,,,
